loss_function,evaluation_type,evaluation_env,policy_name,total_discounted_loss,mean_period_loss,mean_sq_inflation_gap,mean_sq_output_gap,mean_sq_rate_change,mean_policy_rate,std_policy_rate_x,improvement_vs_actual_pct,improvement_vs_taylor_pct,var_inflation_gap,std_inflation_gap,var_output_gap,std_output_gap,var_policy_rate,std_policy_rate_y,var_rate_change,std_rate_change,rule_family,source_env,training_env,policy_parameterization,algo,mean_discounted_loss,std_discounted_loss,mean_reward,mean_abs_action,clip_rate,explosion_rate,std_policy_rate
artificial,historical_counterfactual,ann,ann_affine_search_artificial,65.4536019662693,1.1360614114550336,0.3355012429168706,1.2674068102093226,1.668567630228828,4.300257008344135,1.9358967919501773,61.095114750704795,49.80818440169693,0.3397708590076822,0.5828986695881903,1.172734986050155,1.0829288924256084,3.747696389082988,1.9358967919501773,1.690681712308526,1.3002621706058075,ann_native_numerical_search,ann,ann,affine_linear_search,numerical_search,,,,,,,
artificial,historical_counterfactual,ann,ppo_ann_direct,69.22967798608991,1.2333596720114541,0.5713736931498338,1.276379028796306,0.23796463959779632,4.853753624778045,0.9863623657607886,58.85065761113525,46.9125742965467,0.5702246172800142,0.7551321853026887,1.2909097906270937,1.1361821115591872,0.9729107165892197,0.9863623657607886,0.24087413621852993,0.4907892992094774,ann_direct,ann,ann,linear_policy,ppo,,,,,,,
artificial,historical_counterfactual,ann,td3_ann_direct,71.23898004201602,1.2529472927131124,0.30541670486479616,1.5083040857288672,1.933785441897043,3.911720711933939,2.2781504311971217,57.656351055519515,45.37178027998048,0.2658464428484564,0.5156029895650881,1.4093624966606841,1.1871657410238403,5.189969387163632,2.2781504311971217,1.9593688929299622,1.3997745864709654,ann_direct,ann,ann,standard_nonlinear,td3,,,,,,,
artificial,historical_counterfactual,ann,sac_ann_direct,86.00998126481335,1.5435702264424698,0.38708009680518857,1.813281509865577,2.4984937400045895,3.724756647097437,2.468618727339628,48.87663396850152,34.04492664159683,0.31730341679004215,0.5632969170784109,1.8061778660407288,1.3439411691144552,6.094078420971923,2.468618727339628,2.5313163344905747,1.5910111044523148,ann_direct,ann,ann,standard_nonlinear,sac,,,,,,,
artificial,historical_counterfactual,ann,td3_svar_direct,111.44381979259725,2.0922896756916063,1.1917959670527258,1.3774883986155653,2.1174950905701997,5.336697810574582,2.167205559866624,33.759046247623104,14.541484585017415,0.8526129796309178,0.9233704455043587,1.3954887501280073,1.1813080674100247,4.696779938716808,2.167205559866624,2.1457282006989393,1.4648304341113818,svar_direct,svar,svar,standard_nonlinear,td3,,,,,,,
artificial,historical_counterfactual,ann,td3_ann_revealed_direct,114.15438596210474,2.031168896400468,1.4676845188984098,1.1181507637453016,0.04408995576502702,5.082803738744635,0.9120822472149654,32.14791618575645,12.462939886789357,0.6674634085280337,0.81698433799433,1.087907850819141,1.0430282118999183,0.8318940256847013,0.9120822472149654,0.04404245602258053,0.2098629458064966,ann_revealed_direct,ann,ann,standard_nonlinear,td3,,,,,,,
artificial,historical_counterfactual,ann,empirical_taylor_rule,130.4069222960769,2.3359108106278073,1.553884130497865,1.5407678542409413,0.11642754196782276,5.210691141447773,2.063861810161664,22.48759128249081,0.0,0.4899138595722829,0.6999384684186767,1.5581389428521306,1.2482543582347834,4.259525571443781,2.063861810161664,0.11752590204236353,0.3428205099499788,empirical_rule,svar,svar,fixed_rule,,,,,,,,
artificial,historical_counterfactual,ann,td3_benchmark_transfer,155.22576443177581,2.8442514859063004,2.0907751504717424,1.3472046701973912,0.7987400143277177,4.941937659217376,2.5568708898318815,7.73555050393541,-19.03184409133589,0.49596880763324613,0.7042505290258901,1.2054680054168365,1.0979380699369325,6.5375887472696785,2.5568708898318815,0.8093693362377246,0.899649563017581,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,,,,,,,
artificial,historical_counterfactual,ann,riccati_reference,157.01113712490027,2.8811006330799445,2.1059970238567773,1.3995789337962368,0.7531414119235021,5.148836401888681,2.702746748910556,6.674345044394353,-20.400922251980564,0.4700775291004669,0.6856220016163913,1.3491276303483313,1.1615195350696135,7.304839988746582,2.702746748910556,0.7631824216935862,0.8736031259637217,theory_reference,benchmark,benchmark,fixed_rule,,,,,,,,
artificial,historical_counterfactual,ann,sac_svar_direct,157.37099499908655,2.946337743589047,1.7904177861243227,2.0948180969412817,1.0851090892831678,6.456291391661293,2.056473786365528,6.460449569115741,-20.676872230593855,0.4232226578206403,0.6505556531309525,1.8911297237331561,1.3751835236553542,4.22908443400857,2.056473786365528,1.0994463616665662,1.048544878232003,svar_direct,svar,svar,standard_nonlinear,sac,,,,,,,
artificial,historical_counterfactual,ann,linear_policy_search_transfer,159.90029717201102,2.9363050719868506,2.2067340994125573,1.3393846090088586,0.598786665629233,5.026253838930266,2.4713294782319473,4.957060789241868,-22.61641817523468,0.47728224968856636,0.6908561714919874,1.2392842614933979,1.1132314501007408,6.107469389978189,2.4713294782319473,0.6066751238327232,0.7788935253503673,benchmark_transfer,benchmark,benchmark,fixed_rule,,,,,,,,
artificial,historical_counterfactual,ann,ann_affine_search_revealed,159.96751538593688,2.942258007097904,2.4586167735833167,0.9629039373395991,0.021892645330110493,4.351620559122506,0.4318703078481291,4.917107038479677,-22.667963149030815,0.08210099729554707,0.2865327159253321,0.6214249931178726,0.788305139598793,0.18651196280083776,0.4318703078481291,0.021509130506418367,0.14665991444978538,ann_native_numerical_search,ann,ann_revealed,affine_linear_search,numerical_search,,,,,,,
artificial,historical_counterfactual,ann,sac_benchmark_transfer,161.91055542351532,2.974545738442576,2.1636380888029834,1.4702244110026184,0.7579544275292518,5.342778131374356,2.7114481878320134,3.7621858817229894,-24.15794543169442,0.4620647593050922,0.6797534547945249,1.4444986549013654,1.2018729778563813,7.351951275297508,2.7114481878320134,0.7680603555528069,0.8763905268502205,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,,,,,,,
artificial,historical_counterfactual,ann,ppo_ann_direct_nonlinear,164.8150459836296,3.0095682486821063,2.474980434795806,1.0512075072661118,0.08984060267869061,6.1719592841047985,0.8986981455957588,2.03578934197045,-26.38519725926221,0.16113566392716558,0.40141706980043285,1.0448857560417455,1.0221965349392188,0.8076583568972557,0.8986981455957588,0.0910377756305501,0.3017246685813908,ann_direct,ann,ann,nonlinear_policy,ppo,,,,,,,
artificial,historical_counterfactual,ann,historical_actual_policy,168.24005917728556,3.3405847945345357,1.5589825245690836,3.5172053017490263,0.22999619883040937,4.754122807017544,2.1916919132248323,0.0,-29.01160169650503,0.7634360254909781,0.873748262081807,2.920865790391008,1.7090540630392614,4.8035134424951265,2.1916919132248323,0.2327156725146199,0.4824061281893296,historical_actual,historical,historical,fixed_rule,,,,,,,,
artificial,historical_counterfactual,ann,ppo_svar_direct_nonlinear,171.84129931277536,3.1624227783210777,2.268581395930764,1.7437545796599816,0.2196409298216687,7.4671217077656795,0.98989109192224,-2.1405366552415086,-31.773142320332898,0.13334732559401458,0.3651675308594873,1.4775735767797598,1.215554843180578,0.9798843738670047,0.98989109192224,0.22248536101881863,0.4716835390585712,svar_direct,svar,svar,nonlinear_policy,ppo,,,,,,,
artificial,historical_counterfactual,ann,sac_svar_revealed_direct,172.5985579204927,3.1435006729828756,2.5364862793212795,1.2109045950844262,0.01562096139174536,6.301206168375518,0.8885954119544507,-2.5906426593765723,-32.353831285599675,0.13800476523885122,0.3714899261606581,1.2270344318375064,1.107715862411253,0.7896018061464999,0.8885954119544507,0.01511116707779764,0.12292748707184102,svar_revealed_direct,svar,svar,standard_nonlinear,sac,,,,,,,
artificial,historical_counterfactual,ann,ppo_svar_direct,172.81433160105638,3.167236045866434,2.587180591077347,1.158510067264166,0.008004212323294832,7.000659861062703,0.23410803518496476,-2.718896109606459,-32.51929311597229,0.07752596784479023,0.27843485386134803,1.1334047662910924,1.0646148441061174,0.0548065721381647,0.23410803518496476,0.008087038918927446,0.08992796516616756,svar_direct,svar,svar,linear_policy,ppo,,,,,,,
artificial,historical_counterfactual,ann,sac_ann_revealed_direct,178.44052006678083,3.290418867148207,2.827902887238118,0.9234494813709495,0.007912391847987974,5.027876110453355,0.35026394808674755,-6.063039290033999,-36.8336257960663,0.046558918206072074,0.21577515660073585,0.6169673021683135,0.7854726616301254,0.12268483332931579,0.35026394808674755,0.0075931750497716406,0.08713882630476291,ann_revealed_direct,ann,ann,standard_nonlinear,sac,,,,,,,
artificial,historical_counterfactual,ann,ppo_svar_revealed_direct,224.23224113360698,4.287387725298207,1.7981489051232131,4.967328610752657,0.05574515204707657,9.114243645417062,0.12981337943446106,-33.28112355055629,-71.94811225167044,0.1889127377929927,0.43464092972589763,2.239035099310181,1.496340569292359,0.016851513480195354,0.12981337943446106,0.05527614394626666,0.23510879172473892,svar_revealed_direct,svar,svar,linear_policy,ppo,,,,,,,
artificial,historical_counterfactual,ann,ppo_benchmark_transfer,225.2772569630028,4.382164970962988,0.3355048864202508,8.06437349998325,0.14473333424111878,3.6491642352521416,0.525938832069129,-33.90226921259782,-72.74946221913858,0.3381265595137655,0.5814865084537779,0.7890276269776916,0.8882722707468086,0.2766116550782394,0.525938832069129,0.14554259292337102,0.3815004494405885,benchmark_transfer,benchmark,benchmark,linear_surrogate,ppo,,,,,,,
artificial,historical_counterfactual,ann,ppo_svar_revealed_direct_nonlinear,254.8546983618023,4.963957836716227,1.6086098488347398,6.688004982534886,0.11345497252713636,9.599174612446836,0.004044654858942218,-51.48276790205193,-95.43034516463639,0.21448979581998273,0.4631304306779924,2.5853302482360982,1.6078962181173566,1.6359232927964894e-05,0.004044654858942218,0.11345425388897937,0.33682971051998867,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,,,,,,,
artificial,historical_counterfactual,ann,ppo_ann_revealed_direct,260.2478538332358,5.083049962915588,1.606594130175141,6.939823822501251,0.0654392194842384,9.650026459442941,0.12666066858123565,-54.688398890180856,-99.56598104690103,0.22184012635674047,0.4709990725646288,2.7125948341101918,1.6469956994813897,0.016042924965445616,0.12666066858123565,0.06487152619960863,0.25469889320452227,ann_revealed_direct,ann,ann,linear_policy,ppo,,,,,,,
artificial,historical_counterfactual,ann,ppo_ann_revealed_direct_nonlinear,268.8946516970633,5.266449882062565,1.5279232444051742,7.451485960430345,0.12783658120174857,9.78031587600708,0.0,-59.82795834237755,-106.1966090163241,0.219929952469432,0.46896689911915107,2.7298105188479242,1.6522138235857744,0.0,0.0,0.12783658120174862,0.3575424187446136,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,,,,,,,
artificial,historical_counterfactual,ann,td3_svar_revealed_direct,364.3437576604837,7.301663524776044,0.3991594151339534,13.793808154400148,0.05600032245307641,2.8366056084632874,0.5465224319524066,-116.56183399017401,-179.38989069404974,0.35098696411853014,0.5924415280165041,1.6723615304015904,1.293198179089961,0.2986867686271729,0.5465224319524066,0.05375238258331608,0.23184560074177832,svar_revealed_direct,svar,svar,standard_nonlinear,td3,,,,,,,
artificial,stochastic_long_run,ann,empirical_taylor_rule,,,,,,,,,,0.8802225882605307,0.9382017844048959,1.1738748604134983,1.083455056942141,2.314906067592105,,0.06520662649074391,0.2553558820367056,empirical_rule,svar,svar,fixed_rule,,158.7911377677561,32.315077016926374,-278.93558712809335,3.7331461262060506,0.0,0.0,1.5214815370526535
artificial,stochastic_long_run,ann,riccati_reference,,,,,,,,,,0.7765269029427899,0.8812076389494078,1.4031968932263545,1.184566120242494,4.372253410461997,,0.7216744318636019,0.8495142328787681,theory_reference,benchmark,benchmark,fixed_rule,,151.91070845664507,19.80731273957199,-262.54673841217726,2.9898959190142835,0.03550347222222222,0.0,2.0909934027782096
artificial,stochastic_long_run,ann,linear_policy_search_transfer,,,,,,,,,,0.7562494813881259,0.8696260583653906,1.392995666392175,1.180252374025223,2.7605144150150087,,0.5586320535022992,0.7474169208027733,benchmark_transfer,benchmark,benchmark,fixed_rule,,180.51457911995442,20.644604272143876,-314.5793252995239,2.79266063019664,0.01189236111111111,0.0,1.6614795860963831
artificial,stochastic_long_run,ann,ppo_benchmark_transfer,,,,,,,,,,0.2001863752729324,0.44742192086768884,1.0483170950807992,1.0238735737779343,0.41394054523354085,,0.11942148666163571,0.3455741406147684,benchmark_transfer,benchmark,benchmark,linear_surrogate,ppo,329.84393791244236,34.79763436467729,-589.9380951624796,1.7572834683908756,0.0,0.0,0.6433821144806101
artificial,stochastic_long_run,ann,td3_benchmark_transfer,,,,,,,,,,0.7154851215277205,0.8458635359960379,1.2434752408760648,1.1151122099932655,3.8455864577978067,,0.7789464514049506,0.8825794306491346,benchmark_transfer,benchmark,benchmark,linear_surrogate,td3,142.37292262412194,17.38762795439177,-244.14898036790404,2.7918924830399487,0.03428819444444445,0.0,1.9610166898315289
artificial,stochastic_long_run,ann,sac_benchmark_transfer,,,,,,,,,,0.8270364997076082,0.9094154714472413,1.4307047581986645,1.1961207122187394,4.196836017355584,,0.6859523125168955,0.8282223810770242,benchmark_transfer,benchmark,benchmark,linear_surrogate,sac,156.8810919498128,18.833214033439592,-271.1820193557349,3.0843002265650465,0.025868055555555554,0.0,2.048618075033896
artificial,stochastic_long_run,ann,sac_svar_direct,,,,,,,,,,0.7852454653122961,0.8861407705959004,1.5510706456667092,1.2454198672201713,3.2754131440364382,,0.6761817238762073,0.8223026960166234,svar_direct,svar,svar,standard_nonlinear,sac,187.51976101626465,24.837372953441346,-328.28772311943345,4.670738800377068,0.0,0.0,1.8098102508374845
artificial,stochastic_long_run,ann,td3_svar_direct,,,,,,,,,,0.8176585959649612,0.9042447655170369,0.9803712680476079,0.9901369945859047,2.4824029542441797,,1.2352355629185015,1.1114115182588766,svar_direct,svar,svar,standard_nonlinear,td3,142.8319326986213,27.476880618328316,-246.7983407091907,3.9236679315670497,0.0,0.0,1.5755643288181476
artificial,stochastic_long_run,ann,ppo_svar_direct,,,,,,,,,,0.27704058532802645,0.5263464499054082,0.8316944527908567,0.9119728355553453,0.07689980113854171,,0.04045510088662677,0.2011345342963927,svar_direct,svar,svar,linear_policy,ppo,204.11815241859935,17.19291131777606,-355.38751063262276,4.99405986364517,0.0,0.0,0.27730813392062936
artificial,stochastic_long_run,ann,td3_ann_direct,,,,,,,,,,0.27299766215927884,0.522491781905973,1.34026331756551,1.157697420557509,5.523241003914271,,1.5785962461747007,1.2564220016279166,ann_direct,ann,ann,standard_nonlinear,td3,79.77989640626048,10.940073101875438,-135.84148646321873,2.6715488344741365,0.0,0.0,2.3501576551189647
artificial,stochastic_long_run,ann,ppo_ann_direct,,,,,,,,,,0.5136603064293165,0.7167009881598577,0.9712599468467263,0.9855252137042088,1.1062726510466676,,0.24633794166351689,0.4963244318623826,ann_direct,ann,ann,linear_policy,ppo,77.61337778302364,18.020267013423137,-131.47384819805907,3.1297711826757424,0.0,0.0,1.0517949662584756
artificial,stochastic_long_run,ann,sac_ann_direct,,,,,,,,,,0.3299736512351716,0.5744333305399083,1.4559713900856117,1.2066363951437946,6.949556654158391,,2.222108008799452,1.4906736761610342,ann_direct,ann,ann,standard_nonlinear,sac,92.8783551091836,12.668120029411115,-158.8489295266725,2.744780325010005,0.0,0.0,2.636201178620173
artificial,stochastic_long_run,ann,ppo_svar_direct_nonlinear,,,,,,,,,,0.35969119611037625,0.5997426082165384,0.9451154587572027,0.9721704885241079,0.9710738424869598,,0.3275058428003044,0.5722812619685398,svar_direct,svar,svar,nonlinear_policy,ppo,192.90569893918916,16.47122964658447,-337.0084570374774,5.406026616485582,0.0,0.0,0.9854307903079546
artificial,stochastic_long_run,ann,ppo_ann_direct_nonlinear,,,,,,,,,,0.6774823997339138,0.8230931901880332,0.7997093581601794,0.8942647025127288,0.7623099484753191,,0.12497368943336094,0.3535161798749259,ann_direct,ann,ann,nonlinear_policy,ppo,175.98421682112507,32.721136680934336,-310.5578747562852,4.10140599074463,0.0,0.0,0.8731036298603501
artificial,stochastic_long_run,ann,sac_svar_revealed_direct,,,,,,,,,,0.8526224410509878,0.9233755687968942,2.108141606358577,1.4519440782477047,1.4981355523652196,,0.014069330844010089,0.11861421012682287,svar_revealed_direct,svar,svar,standard_nonlinear,sac,223.16640899980936,33.00926022991378,-396.2518296730744,3.031518838606361,0.0,0.0,1.2239834771618527
artificial,stochastic_long_run,ann,sac_ann_revealed_direct,,,,,,,,,,0.7128371469873656,0.8442968358269297,1.0666550217729291,1.0327899214133187,0.7289370680478334,,0.01421719587339123,0.11923588332960522,ann_revealed_direct,ann,ann,standard_nonlinear,sac,188.34478452167852,26.00972176995302,-328.1273206796525,3.3173045536606676,0.0,0.0,0.85377811405999
artificial,stochastic_long_run,ann,td3_ann_revealed_direct,,,,,,,,,,0.817580431039903,0.9042015433739886,0.982308795319814,0.991114925384445,1.4385415331189342,,0.09328716137173997,0.305429470372032,ann_revealed_direct,ann,ann,standard_nonlinear,td3,144.90041716635605,20.88706325894339,-252.67299618618094,3.166829193362759,0.0,0.0,1.1993921515163146
artificial,stochastic_long_run,ann,td3_svar_revealed_direct,,,,,,,,,,0.2091704172593246,0.45735152482453206,4.156924771325328,2.0388537886090137,1.3740348910731326,,0.0311304031935115,0.1764381001754199,svar_revealed_direct,svar,svar,standard_nonlinear,td3,689.7159314796658,219.22341417137096,-1337.6904846209684,0.7900976424622866,0.0,0.0,1.1721923438894883
artificial,stochastic_long_run,ann,ppo_svar_revealed_direct,,,,,,,,,,0.19968670378408443,0.44686318239936085,1.287683721810538,1.1347615264056752,0.05061514041286061,,0.09078976819352996,0.30131340526689143,svar_revealed_direct,svar,svar,linear_policy,ppo,269.17527242866873,33.33450091162759,-474.9420798446313,7.100867869104776,0.0,0.0,0.2249780887394606
artificial,stochastic_long_run,ann,ppo_ann_revealed_direct,,,,,,,,,,0.2301001924272997,0.47968759878414585,1.538252641653587,1.2402631340379295,0.07889197276380965,,0.09871501152597804,0.3141894516465791,ann_revealed_direct,ann,ann,linear_policy,ppo,312.87446699449254,43.63636638333259,-561.3406146658517,7.63908090295477,0.0,0.0,0.2808771488815166
artificial,stochastic_long_run,ann,ppo_svar_revealed_direct_nonlinear,,,,,,,,,,0.20813587328440575,0.4562191066630219,1.4567173073373267,1.2069454450543018,9.548843014092372e-06,,0.26017202902590864,0.5100706118038056,svar_revealed_direct,svar,svar,nonlinear_policy,ppo,315.4357752732352,53.42538860184798,-563.288430024842,7.600241717572014,0.0,0.0,0.0030901202264786353
artificial,stochastic_long_run,ann,ppo_ann_revealed_direct_nonlinear,,,,,,,,,,0.21279445975313674,0.4612964987436353,1.4744061191910143,1.2142512586738439,8.914999539123709e-15,,0.2595608165680998,0.5094711145571452,ann_revealed_direct,ann,ann,nonlinear_policy,ppo,330.65404612333003,55.76613014609569,-585.8403992924636,7.780315870833066,0.0,0.0,9.441927525205703e-08
artificial,stochastic_long_run,ann,ann_affine_search_artificial,,,,,,,,,,0.22734614161530883,0.4768082860178804,0.9087211520561044,0.9532686673000977,3.2765186960077863,,1.4106689491729942,1.1877158537179648,ann_native_numerical_search,ann,ann,affine_linear_search,numerical_search,68.13221123042372,11.211045587266026,-114.08863763275804,2.7653969133178453,0.00920138888888889,0.0,1.810115658185351
