equation,target,feature_set,stage_name,stage_priority,nobs,regressor_count,regressors,hidden_layer_sizes,activation,solver,alpha,learning_rate_init,seed,train_mse,val_mse,test_mse,full_sample_mse,residual_std_full_sample,n_iter
ann_inflation_tuned,inflation,same_input,stage2_same_input_training,2,78,6,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1,"(3, 2)",relu,adam,0.001,0.001,1,0.08609774861252927,1.112924232508983,0.7147123510265406,0.34078099266029316,0.5875421161266606,1012
ann_inflation_tuned,inflation,same_input,stage2_same_input_training,2,78,6,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1,"(2,)",relu,adam,0.001,0.001,0,3.7795781310137735,1.7082055691448874,5.4096382184673395,3.7116839041806475,0.7874529185519206,2500
ann_inflation_tuned,inflation,same_input,stage2_same_input_training,2,78,6,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1,"(2,)",relu,adam,0.0001,0.001,0,3.7795781185224624,1.708358408459475,5.409635248904537,3.711706952417707,0.7874460072152959,2500
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",tanh,lbfgs,0.001,0.001,1,0.011262823553835385,0.02470532997291856,0.10363399946777586,0.027753267553787125,0.16720283306462388,177
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",tanh,lbfgs,0.0001,0.001,1,0.010947686151972202,0.025472498591657098,0.09163900466122665,0.02578656370245626,0.16162147491441556,371
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",relu,lbfgs,0.0001,0.001,1,0.01799353237167846,0.03410953811540963,0.054589599306529256,0.02620840084106786,0.16176216557390094,282
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",relu,lbfgs,0.001,0.001,1,0.018124386906833392,0.03430089894869667,0.0438759581813138,0.02465863365743241,0.1574598016067273,387
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",tanh,lbfgs,0.0001,0.001,1,0.008546091542990648,0.03614046423787084,0.2239786333443559,0.04642041588006786,0.20306515461195485,546
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",relu,lbfgs,0.0001,0.001,1,0.01415565449724638,0.06102646048707503,0.4063198306225911,0.08257669067103963,0.28029307592499314,300
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",tanh,lbfgs,0.0001,0.001,0,0.008232417093883728,0.06554617987671647,0.21043885908529725,0.048677124331428595,0.2086172492893951,542
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",tanh,lbfgs,0.001,0.001,1,0.009830217581198883,0.06819443542872906,0.2066201526200385,0.04959450114790586,0.2089981397821737,369
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",tanh,lbfgs,0.001,0.001,0,0.009835957544040033,0.07080969752896973,0.20764096410029717,0.050165112849160046,0.2103416482118975,389
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",relu,lbfgs,0.001,0.001,1,0.015568480135141147,0.08543575586781695,0.19596333540227664,0.05457037068056627,0.23040525245724458,327
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",relu,lbfgs,0.0001,0.001,1,0.015587433605259857,0.0870911947890571,0.20690336813992904,0.056546347223722156,0.2343206247889769,426
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",tanh,adam,0.001,0.001,1,0.0678527867846962,0.08718619049808245,0.08214886807438372,0.07309374548647392,0.25393261638161835,2173
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",tanh,adam,0.0001,0.001,1,0.06785164667410443,0.08718713051346111,0.08215663380397867,0.07309431747450405,0.25394363891350846,2173
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",relu,lbfgs,0.001,0.001,0,0.010540625676640976,0.10746913527509105,0.18071468998209175,0.05216700083049566,0.22934393277616588,198
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",tanh,lbfgs,0.0001,0.001,0,0.0029924656753636263,0.1177342233596449,0.322668702099958,0.07069397125077281,0.26055994580912195,979
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",relu,lbfgs,0.0001,0.001,0,0.005753435976331188,0.12854617710669405,0.41744840680175455,0.08905022225515502,0.2874592893379604,598
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",relu,lbfgs,0.001,0.001,1,0.011874201361954361,0.1311306192950735,1.3838540830461719,0.2442746636399808,0.4450955997390232,318
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",relu,lbfgs,0.001,0.001,0,0.010096449988952127,0.1512533985112069,8.088861293205833,1.2911232227275187,1.0419814317872451,241
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",relu,lbfgs,0.001,0.001,1,0.011912035620643809,0.1572039300760721,2.1812363145291465,0.37263143926177594,0.5829481592286371,314
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",relu,adam,0.0001,0.001,1,0.1438639747575294,0.17396506029512618,0.45266362335883525,0.19667967358437138,0.4154723121180182,550
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",relu,adam,0.001,0.001,1,0.14387676972001298,0.1739788464177375,0.45252763649068384,0.19666943623456812,0.41547232187491334,550
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",tanh,adam,0.0001,0.001,0,0.05566654614928475,0.17406245623169792,0.07361426753289012,0.0769149042998331,0.2696644297655109,872
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",tanh,adam,0.001,0.001,0,0.05561159214628834,0.17419910710683953,0.07369134849599493,0.07691038767515967,0.26968481651970827,872
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",tanh,lbfgs,0.001,0.001,0,0.005056384140602592,0.19997844468905937,1.1358437470084781,0.21166045012756343,0.4089621374802268,342
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",tanh,lbfgs,0.001,0.001,1,0.0027592465844952264,0.2186026972216052,0.977275950222301,0.1882699199779886,0.3862668551492151,579
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",tanh,adam,0.001,0.001,0,0.06599843281601399,0.22756913455211628,0.28936047051402036,0.12598795064990104,0.2945139225801959,1032
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",tanh,adam,0.0001,0.001,0,0.06599976313137161,0.2276053250000031,0.2894711030834702,0.12601174783070615,0.294547808328902,1032
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",tanh,adam,0.001,0.001,0,0.12547989655422961,0.23295549211052827,0.060642190942899986,0.1321247625196794,0.3349779063052292,692
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",tanh,adam,0.0001,0.001,0,0.1254775006828971,0.23295711204412414,0.06063869379167441,0.1321228208600406,0.33497857775666506,692
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",tanh,lbfgs,0.0001,0.001,0,0.005047128528751423,0.2503896436438901,1.3248568490696315,0.24896695746215702,0.4428904129290228,336
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",tanh,lbfgs,0.001,0.001,0,0.0025727669958003226,0.26264590610985095,0.3142685152328409,0.09167960658298338,0.3037276608575096,647
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",relu,adam,0.001,0.001,1,0.08535879496237257,0.285619911941938,0.1726019729277679,0.13016465910963917,0.35895481088255193,821
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",relu,adam,0.0001,0.001,1,0.08536591536806881,0.2856647544884239,0.17262042315154327,0.13017942397645788,0.3589779476507587,821
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",tanh,adam,0.001,0.001,1,0.11851129112742403,0.31853396211888163,0.14272964148939812,0.15345794380588096,0.39398312144011005,716
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",tanh,adam,0.0001,0.001,1,0.11851745991855772,0.3185551278906862,0.14275968659364388,0.15347017077266908,0.3939979686757564,716
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",tanh,adam,0.001,0.001,1,0.07154595827636168,0.32220419120412863,0.706794971431196,0.20960942519832546,0.4281587054678584,374
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",tanh,adam,0.0001,0.001,1,0.07154663973045637,0.322262934719389,0.7068852110495897,0.2096331124018433,0.42818555436476075,374
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",tanh,lbfgs,0.0001,0.001,1,0.0017099116180116908,0.33037233482377487,0.7944577989058667,0.1764751548118223,0.3975182425984066,953
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",tanh,lbfgs,0.0001,0.001,1,0.0023942196093193722,0.36246050309942834,0.9730860622106091,0.20978509640278414,0.4081959894742541,646
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",relu,lbfgs,0.0001,0.001,1,0.006069454603455389,0.3812625163279952,4.084603927883542,0.7001568626561245,0.746484167751406,1024
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",relu,lbfgs,0.0001,0.001,0,0.0039599907468553346,0.38898044908762136,1.5774470111273786,0.30918193548264067,0.504269687804932,417
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",relu,adam,0.0001,0.001,0,0.07835673840843557,0.4528976388418045,0.4955962775223137,0.20175109262359095,0.44979908962976684,1164
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",relu,adam,0.001,0.001,0,0.07834727619552496,0.4530021268847085,0.49566132256339474,0.20177100041220863,0.44982206333037894,1164
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",relu,lbfgs,0.0001,0.001,0,0.019432509646484075,0.47658635989449055,0.04355265445601939,0.09443624913597108,0.2999925598562717,86
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",relu,lbfgs,0.001,0.001,0,0.019358961766282524,0.4886539525964553,0.04354732552089511,0.09626545858469063,0.3029293017567409,102
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",tanh,adam,0.001,0.001,1,0.06399877051359407,0.5096024240741776,0.9671350164790625,0.2741920016085633,0.45618825281855363,690
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",tanh,adam,0.0001,0.001,1,0.06399784500917567,0.5096191643585395,0.9672368737903801,0.27420984731523834,0.4562060704079572,690
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",relu,lbfgs,0.001,0.001,0,0.004099955713137571,0.5102126448561718,1.4156549874533548,0.30295726286377417,0.49630714635901485,270
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",relu,lbfgs,0.0001,0.001,0,0.008991728533792905,0.604347416333955,20.45974369459838,3.288904609655572,1.6659339872231695,426
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",tanh,lbfgs,0.001,0.001,0,0.0026502672881118204,0.6137637023851649,0.8953636489954908,0.23701288808880255,0.4712408933510301,801
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",tanh,lbfgs,0.001,0.001,1,0.002685505303828061,0.6741976328971776,0.8826356321614343,0.24447183067280817,0.48155759449083096,690
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",relu,adam,0.001,0.001,0,0.10748266886387041,0.6955638086313617,0.9424677776646235,0.3292592270822981,0.5714377404221396,446
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",relu,adam,0.0001,0.001,0,0.10748878181994061,0.6956238979598948,0.9423963624649998,0.329261669630592,0.5714436816578832,446
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",tanh,lbfgs,0.0001,0.001,0,0.0023325248177988632,0.7901536603741958,0.9077233315667655,0.2662097106316218,0.4950745706983523,1135
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",tanh,adam,0.0001,0.001,0,0.15929442802929392,1.192540266433435,0.12182051422812566,0.31447966303235464,0.526902972818725,1116
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",tanh,adam,0.001,0.001,0,0.15929521680056227,1.1926255049600745,0.12178130016274807,0.31448737859615156,0.5269025061011837,1116
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",relu,adam,0.0001,0.001,1,0.18872405664122904,1.205571067675922,4.13828211820439,0.9627092627603752,0.9578435590941715,997
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(4,)",relu,adam,0.001,0.001,1,0.18871993575945628,1.2056214455118706,4.138294393586863,0.9627161904472209,0.9578465952899528,997
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",relu,adam,0.0001,0.001,0,0.11011472194601771,1.5679141225952924,0.24309678644242658,0.35802871651417617,0.5664520037518623,763
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3, 2)",relu,adam,0.001,0.001,0,0.11089299031841307,1.5759539792122774,0.24211587901592804,0.3596645037092774,0.5678828098368411,759
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",relu,adam,0.0001,0.001,1,0.11118691426729911,1.7198493879447598,1.1323426268979284,0.5210287095360923,0.7262178034142392,2244
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(2,)",relu,adam,0.001,0.001,1,0.11120031876166953,1.7198906423624738,1.1322141604414473,0.5210243445196823,0.7262148652413902,2244
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",relu,adam,0.0001,0.001,0,0.1438742007639158,1.9253090610779038,0.15544333055202744,0.42330339402658057,0.6425164684126229,1495
ann_inflation_tuned,inflation,extra_lag,stage3_extra_lag,3,77,9,output_gap|output_gap_lag1|output_gap_lag2|inflation_lag1|inflation_lag2|policy_rate_lag1|output_gap_lag3|inflation_lag3|policy_rate_lag2,"(3,)",relu,adam,0.001,0.001,0,0.14423488655896166,1.9279266880597785,0.15539963156339479,0.4239527899104293,0.6430705569774378,1493
